order_item_id,order_id,product_name,category,quantity,price
17515,6870,Biography,Books,2,132.33
17516,5721,Facewash,Beauty,3,52.54
17517,9346,Table,Home,4,78.45
17518,2071,Mouse,Electronics,2,123.45
17519,7347,Table,Home,3,196.93
17520,6545,Perfume,Beauty,2,5.8
17521,4601,Headphones,Electronics,1,23.56
17522,921,Facewash,Beauty,4,193.41
17523,6092,Monitor,Electronics,2,122.28
17524,3483,Jacket,Clothing,1,128.09
17525,6473,Headphones,Electronics,2,40.99
17526,1444,Keyboard,Electronics,1,108.07
17527,2802,Chair,Home,1,36.85
17528,1776,Comics,Books,4,39.51
17529,8221,Chair,Home,1,74.25
17530,2293,Chair,Home,4,114.26
17531,3704,Table,Home,4,74.92
17532,826,Comics,Books,1,150.3
17533,7712,T-shirt,Clothing,1,10.11
17534,3742,Car,Toys,4,154.16
17535,8331,Chair,Home,2,157.34
17536,4453,Headphones,Electronics,2,188.33
17537,2260,Fiction,Books,2,19.42
17538,1163,Chair,Home,3,47.22
17539,3440,Puzzle,Toys,1,194.52
17540,2534,Shampoo,Beauty,4,112.8
17541,5613,T-shirt,Clothing,3,53.63
17542,9552,Monitor,Electronics,1,106.18
17543,7931,Curtains,Home,4,31.58
17544,2226,Monitor,Electronics,1,148.28
17545,3673,Perfume,Beauty,2,67.16
17546,2161,Lipstick,Beauty,3,142.16
17547,8475,Lamp,Home,4,199.61
17548,9332,Chair,Home,1,197.63
17549,1798,Sneakers,Clothing,4,114.52
17550,9383,Jeans,Clothing,4,86.95
17551,1245,Non-fiction,Books,4,125.28
17552,7070,Non-fiction,Books,2,143.67
17553,7894,Puzzle,Toys,4,147.23
17554,4409,Lamp,Home,3,36.09
17555,1931,Perfume,Beauty,3,49.94
17556,2519,T-shirt,Clothing,1,161.63
17557,48,Mouse,Electronics,1,117.56
17558,134,Monitor,Electronics,4,183.73
17559,5676,Mouse,Electronics,2,137.25
17560,2365,Headphones,Electronics,3,82.46
17561,3510,Table,Home,4,16.13
17562,7154,Mouse,Electronics,3,6.02
17563,4095,Puzzle,Toys,1,59.61
17564,2538,Sneakers,Clothing,2,81.75
17565,7997,Lamp,Home,3,105.63
17566,5985,Fiction,Books,1,75.04
17567,2472,Fiction,Books,3,33.08
17568,2435,Mouse,Electronics,4,64.24
17569,5022,Perfume,Beauty,3,158.62
17570,4336,Table,Home,3,130.61
17571,3523,Shampoo,Beauty,4,15.69
17572,2306,Monitor,Electronics,2,86.7
17573,5288,Table,Home,2,35.96
17574,664,Mouse,Electronics,4,186.44
17575,5682,Lipstick,Beauty,2,161.15
17576,7444,Car,Toys,2,172.01
17577,5945,Comics,Books,4,149.41
17578,7775,Keyboard,Electronics,3,66.72
17579,4850,T-shirt,Clothing,2,14.02
17580,4201,Mouse,Electronics,1,26.81
17581,7098,Doll,Toys,1,24.91
17582,5023,Perfume,Beauty,4,67.38
17583,3493,Curtains,Home,1,114.87
17584,5469,Non-fiction,Books,1,121.78
17585,7940,Chair,Home,4,176.48
17586,9146,Car,Toys,1,15.54
17587,1674,Car,Toys,1,167.6
17588,1343,Car,Toys,3,72.88
17589,8432,Sneakers,Clothing,4,189.76
17590,6571,Non-fiction,Books,2,73.34
17591,3050,Shampoo,Beauty,4,92.4
17592,6284,Headphones,Electronics,1,185.81
17593,4248,Car,Toys,1,23.37
17594,6575,Monitor,Electronics,2,34.67
17595,9656,Comics,Books,2,99.34
17596,5332,Biography,Books,3,5.24
17597,400,Headphones,Electronics,1,27.3
17598,1938,T-shirt,Clothing,1,187.25
17599,8374,Table,Home,1,185.68
17600,1075,Jeans,Clothing,3,87.81
17601,2574,Monitor,Electronics,4,155.23
17602,2398,Table,Home,2,198.76
17603,9274,Lipstick,Beauty,3,86.44
17604,419,Fiction,Books,3,31.19
17605,9353,Lego,Toys,1,121.69
17606,640,Lego,Toys,2,148.96
17607,2085,Comics,Books,4,63.59
17608,4590,Fiction,Books,1,100.89
17609,359,Shampoo,Beauty,3,101.13
17610,1804,Lamp,Home,3,118.98
17611,5205,Chair,Home,2,163.01
17612,7890,Monitor,Electronics,2,31.8
17613,539,Shampoo,Beauty,2,63.38
17614,4440,Shampoo,Beauty,1,110.44
17615,6889,Lipstick,Beauty,3,181.57
17616,9906,Comics,Books,2,37.29
17617,866,Shampoo,Beauty,4,147.62
17618,6029,Lamp,Home,2,50.88
17619,8968,Jeans,Clothing,2,32.2
17620,4672,Lipstick,Beauty,1,111.3
17621,1036,Fiction,Books,1,156.53
17622,8553,Puzzle,Toys,1,170.31
17623,2820,Shampoo,Beauty,1,83.9
17624,8488,Lamp,Home,2,137.74
17625,1427,Monitor,Electronics,3,119.37
17626,5495,Lamp,Home,4,30.32
17627,693,Comics,Books,4,98.19
17628,7594,Facewash,Beauty,3,88.77
17629,1068,Biography,Books,4,78.06
17630,1133,Monitor,Electronics,2,196.85
17631,9314,Lipstick,Beauty,3,48.86
17632,7613,Fiction,Books,1,79.94
17633,9434,Lego,Toys,1,82.24
17634,947,Doll,Toys,1,33.62
17635,1616,Sneakers,Clothing,2,141.41
17636,8255,Puzzle,Toys,1,27.45
17637,5716,Lipstick,Beauty,1,31.69
17638,6070,Lego,Toys,1,168.89
17639,394,Lamp,Home,4,189.17
17640,9719,Mouse,Electronics,3,194.23
17641,7535,Lipstick,Beauty,4,34.76
17642,9694,Perfume,Beauty,2,165.54
17643,7423,Puzzle,Toys,2,22.55
17644,6203,Biography,Books,2,139.32
17645,520,Mouse,Electronics,4,106.89
17646,389,Perfume,Beauty,3,35.27
17647,588,Perfume,Beauty,1,153.47
17648,3498,Headphones,Electronics,2,126.63
17649,7670,Table,Home,2,43.39
17650,2572,Shampoo,Beauty,4,149.38
17651,8472,Doll,Toys,1,150.7
17652,6709,Jeans,Clothing,1,95.57
17653,8997,Table,Home,4,93.65
17654,8267,Headphones,Electronics,4,152.96
17655,2986,Biography,Books,4,28.97
17656,710,Lego,Toys,3,29.81
17657,3663,Fiction,Books,2,61.49
17658,4631,Comics,Books,2,59.59
17659,1431,Chair,Home,2,108.68
17660,4992,Perfume,Beauty,3,41.44
17661,5068,Jacket,Clothing,4,189.21
17662,8839,Headphones,Electronics,2,190.94
17663,2039,Jeans,Clothing,2,169.41
17664,4134,Jeans,Clothing,2,105.51
17665,5352,Fiction,Books,3,51.74
17666,2216,Perfume,Beauty,4,73.07
17667,3357,Mouse,Electronics,2,146.19
17668,103,Comics,Books,2,164.81
17669,8337,T-shirt,Clothing,3,20.8
17670,8947,Facewash,Beauty,4,110.81
17671,6804,Doll,Toys,4,156.41
17672,4462,Perfume,Beauty,2,97.73
17673,6297,Chair,Home,1,6.7
17674,6566,Lipstick,Beauty,3,54.75
17675,6463,Doll,Toys,1,176.24
17676,83,Doll,Toys,1,149.68
17677,9504,Lego,Toys,2,75.6
17678,7964,Jacket,Clothing,2,106.79
17679,5991,Headphones,Electronics,2,114.88
17680,5753,Headphones,Electronics,3,39.11
17681,6223,Sneakers,Clothing,3,61.4
17682,3669,T-shirt,Clothing,3,87.04
17683,1616,Non-fiction,Books,1,49.56
17684,4247,Sneakers,Clothing,3,184.27
17685,2063,Table,Home,4,38.46
17686,8972,Monitor,Electronics,3,19.61
17687,7556,Doll,Toys,2,125.33
17688,1059,Shampoo,Beauty,1,54.45
17689,2399,Curtains,Home,3,11.44
17690,2331,Jacket,Clothing,2,175.06
17691,1760,Facewash,Beauty,2,18.79
17692,428,Non-fiction,Books,4,174.49
17693,5378,Facewash,Beauty,4,133.15
17694,5030,Non-fiction,Books,3,51.38
17695,3877,Keyboard,Electronics,1,115.88
17696,2117,Puzzle,Toys,1,48.42
17697,560,Headphones,Electronics,3,129.4
17698,5442,Biography,Books,3,21.6
17699,9578,Table,Home,3,179.11
17700,2618,Doll,Toys,1,132.12
17701,590,Monitor,Electronics,4,181.63
17702,499,Keyboard,Electronics,1,135.25
17703,6348,Doll,Toys,2,140.4
17704,7905,Non-fiction,Books,4,140.4
17705,9722,T-shirt,Clothing,2,13.22
17706,9831,Chair,Home,1,128.38
17707,9325,Keyboard,Electronics,2,34.78
17708,7433,Car,Toys,1,100.89
17709,5957,Jeans,Clothing,4,103.62
17710,4484,Chair,Home,4,72.42
17711,8608,Jacket,Clothing,4,94.96
17712,4997,T-shirt,Clothing,2,38.35
17713,1592,Jacket,Clothing,3,132.09
17714,4408,Jacket,Clothing,4,128.69
17715,3884,Shampoo,Beauty,1,19.81
17716,1608,Keyboard,Electronics,2,102.08
17717,3725,Doll,Toys,4,64.82
17718,7556,Perfume,Beauty,3,159.29
17719,9908,Car,Toys,4,48.95
17720,203,Comics,Books,2,11.56
17721,3855,Jeans,Clothing,2,193.28
17722,8302,Curtains,Home,3,152.14
17723,769,Jacket,Clothing,3,197.28
17724,139,Headphones,Electronics,1,167.34
17725,221,Chair,Home,4,83.74
17726,7357,Facewash,Beauty,2,38.19
17727,9053,Fiction,Books,3,90.28
17728,3928,Non-fiction,Books,2,181.63
17729,2388,Doll,Toys,3,119.52
17730,2526,Mouse,Electronics,1,191.33
17731,5055,Shampoo,Beauty,4,194.33
17732,9638,Car,Toys,3,126.43
17733,6957,Jacket,Clothing,2,105.11
17734,1610,Facewash,Beauty,2,185.79
17735,5444,Car,Toys,1,106.42
17736,199,Shampoo,Beauty,1,78.24
17737,5985,Lego,Toys,3,139.67
17738,9353,Perfume,Beauty,4,85.3
17739,1370,Mouse,Electronics,3,29.37
17740,3572,Jacket,Clothing,2,80.8
17741,489,Car,Toys,3,53.4
17742,3541,Shampoo,Beauty,1,70.84
17743,9057,Lamp,Home,3,85.32
17744,2181,Puzzle,Toys,1,130.55
17745,3329,Biography,Books,2,156.43
17746,3635,Lego,Toys,4,176.02
17747,656,Shampoo,Beauty,3,107.27
17748,5987,Curtains,Home,1,50.65
17749,9572,Jeans,Clothing,3,17.46
17750,236,Table,Home,1,97.08
17751,989,Fiction,Books,1,173.64
17752,1383,Headphones,Electronics,1,89.25
17753,9007,Non-fiction,Books,3,62.53
17754,9882,Sneakers,Clothing,1,120.12
17755,5630,Lipstick,Beauty,3,187.26
17756,2487,Jacket,Clothing,1,195.63
17757,1666,Monitor,Electronics,4,45.99
17758,3987,Table,Home,1,142.05
17759,8187,Comics,Books,3,55.68
17760,1824,Perfume,Beauty,3,112.36
17761,5829,Sneakers,Clothing,3,97.28
17762,5431,Keyboard,Electronics,2,145.67
17763,5337,Table,Home,4,165.94
17764,4089,Headphones,Electronics,4,169.57
17765,611,Facewash,Beauty,4,97.64
17766,9528,T-shirt,Clothing,2,126.35
17767,3869,Puzzle,Toys,2,113.25
17768,4326,T-shirt,Clothing,4,131.7
17769,4436,Shampoo,Beauty,1,14.19
17770,2164,Perfume,Beauty,1,78.66
17771,8263,Comics,Books,4,132.64
17772,1750,Facewash,Beauty,1,78.72
17773,4946,Sneakers,Clothing,3,15.4
17774,5173,Chair,Home,2,170.73
17775,342,Biography,Books,4,132.04
17776,4684,Keyboard,Electronics,1,113.13
17777,3832,Facewash,Beauty,4,74.02
17778,2380,Curtains,Home,4,167.69
17779,6106,T-shirt,Clothing,3,99.33
17780,3870,Keyboard,Electronics,2,80.82
17781,6069,Comics,Books,2,177.29
17782,2440,Biography,Books,4,45.92
17783,7907,Sneakers,Clothing,3,81.45
17784,7858,Keyboard,Electronics,1,39.01
17785,5430,Puzzle,Toys,2,43.06
17786,472,Lamp,Home,4,112.76
17787,8060,Car,Toys,1,19.84
17788,3766,Mouse,Electronics,4,173.39
17789,7827,Lego,Toys,1,13.84
17790,7913,Doll,Toys,1,192.59
17791,8846,Fiction,Books,1,199.38
17792,462,Mouse,Electronics,1,116.36
17793,1174,Shampoo,Beauty,1,72.85
17794,1668,Lego,Toys,1,167.42
17795,3322,Lego,Toys,3,187.83
17796,8832,Mouse,Electronics,1,58.35
17797,4370,Sneakers,Clothing,1,179.33
17798,8674,Monitor,Electronics,2,77.1
17799,8274,Shampoo,Beauty,2,134.97
17800,4127,Chair,Home,1,15.33
17801,2794,Perfume,Beauty,4,66.65
17802,9300,Headphones,Electronics,2,141.78
17803,6186,Sneakers,Clothing,3,178.44
17804,3786,Shampoo,Beauty,3,137.52
17805,251,Lipstick,Beauty,3,9.87
17806,1621,Comics,Books,2,71.15
17807,9911,Doll,Toys,3,68.01
17808,8458,Perfume,Beauty,3,98.76
17809,22,Jacket,Clothing,4,112.62
17810,2124,Lipstick,Beauty,4,99.09
17811,1511,Perfume,Beauty,2,60.78
17812,3853,Doll,Toys,1,83.76
17813,4776,Keyboard,Electronics,4,34.32
17814,7009,Jacket,Clothing,1,124.06
17815,3423,Jeans,Clothing,4,27.82
17816,8432,Perfume,Beauty,4,59.44
17817,8243,Headphones,Electronics,4,84.94
17818,3008,Headphones,Electronics,4,65.35
17819,8668,Lamp,Home,1,183.52
17820,157,Non-fiction,Books,2,132.17
17821,6343,Sneakers,Clothing,1,195.7
17822,7599,Keyboard,Electronics,3,95.94
17823,4762,Lamp,Home,1,190.14
17824,2020,Doll,Toys,3,83.37
17825,5238,Doll,Toys,1,136.71
17826,9879,Biography,Books,1,25.98
17827,7924,Sneakers,Clothing,4,184.1
17828,4171,Jeans,Clothing,1,199.24
17829,5048,T-shirt,Clothing,4,40.83
17830,2415,Table,Home,2,55.92
17831,2156,Table,Home,1,131.46
17832,3758,T-shirt,Clothing,4,83.98
17833,93,Headphones,Electronics,3,149.3
17834,6244,Lipstick,Beauty,4,152.87
17835,8863,Non-fiction,Books,3,150.6
17836,2144,Doll,Toys,1,22.62
17837,8424,Shampoo,Beauty,2,174.99
17838,5972,Mouse,Electronics,1,131.89
17839,1603,Car,Toys,1,58.03
17840,2952,Comics,Books,4,95.09
17841,9965,Doll,Toys,3,108.42
17842,1311,Jeans,Clothing,2,123.03
17843,7968,Puzzle,Toys,3,74.71
17844,6247,Puzzle,Toys,2,157.98
17845,159,Mouse,Electronics,1,49.91
17846,3779,Comics,Books,4,80.08
17847,1587,Jeans,Clothing,3,158.62
17848,378,Shampoo,Beauty,1,176.52
17849,3296,Headphones,Electronics,1,44.41
17850,8906,Sneakers,Clothing,4,152.58
17851,8930,Comics,Books,3,197.22
17852,2501,Comics,Books,1,105.07
17853,1864,Keyboard,Electronics,4,181.77
17854,7889,Keyboard,Electronics,2,165.26
17855,492,Shampoo,Beauty,1,168.9
17856,8114,Keyboard,Electronics,2,111.48
17857,7502,Mouse,Electronics,1,28.78
17858,9722,Puzzle,Toys,4,106.1
17859,7411,Lamp,Home,2,77.7
17860,7732,Non-fiction,Books,4,195.08
17861,946,Shampoo,Beauty,3,25.42
17862,8894,Sneakers,Clothing,1,114.5
17863,2485,Fiction,Books,3,117.88
17864,2756,Monitor,Electronics,3,88.1
17865,7629,Lego,Toys,2,54.42
17866,7818,Mouse,Electronics,1,177.75
17867,3034,Jeans,Clothing,3,167.34
17868,390,Fiction,Books,1,9.52
17869,7835,Chair,Home,4,142.63
17870,9436,Sneakers,Clothing,2,148.32
17871,3348,Sneakers,Clothing,3,165.13
17872,12,Headphones,Electronics,4,107.38
17873,9709,Monitor,Electronics,4,39.74
17874,1621,Jeans,Clothing,2,96.66
17875,9950,Headphones,Electronics,4,120.17
17876,8241,Mouse,Electronics,4,161.79
17877,9908,Lego,Toys,3,132.4
17878,6154,Fiction,Books,4,37.05
17879,8179,Sneakers,Clothing,2,177.85
17880,8453,Shampoo,Beauty,4,108.79
17881,8512,T-shirt,Clothing,1,45.0
17882,1928,Puzzle,Toys,4,9.03
17883,6814,Keyboard,Electronics,4,157.78
17884,2833,Perfume,Beauty,4,144.13
17885,6979,Keyboard,Electronics,4,193.37
17886,4117,Headphones,Electronics,3,21.25
17887,16,Doll,Toys,3,188.5
17888,3867,Headphones,Electronics,1,39.15
17889,2346,Comics,Books,3,40.38
17890,9133,Car,Toys,2,124.43
17891,8451,Keyboard,Electronics,3,181.12
17892,1064,Lamp,Home,3,44.4
17893,276,Table,Home,3,152.71
17894,2567,Sneakers,Clothing,2,199.55
17895,4923,Jeans,Clothing,1,119.09
17896,1931,Facewash,Beauty,4,121.16
17897,3583,Fiction,Books,2,143.95
17898,1332,Lipstick,Beauty,2,186.61
17899,8067,Curtains,Home,3,17.14
17900,9749,Facewash,Beauty,3,178.31
17901,480,T-shirt,Clothing,1,73.62
17902,4510,Jacket,Clothing,3,151.5
17903,3047,Headphones,Electronics,2,171.52
17904,1489,Curtains,Home,3,36.61
17905,8153,Curtains,Home,3,101.82
17906,2093,Fiction,Books,1,95.96
17907,830,Monitor,Electronics,2,11.42
17908,7656,Doll,Toys,2,77.61
17909,2701,Lamp,Home,4,162.52
17910,8336,Curtains,Home,4,183.45
17911,4931,Monitor,Electronics,1,184.98
17912,2805,Lipstick,Beauty,2,184.28
17913,7991,Facewash,Beauty,2,22.78
17914,6337,Keyboard,Electronics,3,109.4
17915,8976,T-shirt,Clothing,1,156.07
17916,6017,Mouse,Electronics,1,127.8
17917,4274,Curtains,Home,4,121.16
17918,6462,Keyboard,Electronics,4,32.85
17919,7559,Fiction,Books,3,179.79
17920,2199,Chair,Home,4,97.21
17921,8803,Keyboard,Electronics,1,84.57
17922,8733,Comics,Books,1,66.63
17923,7376,Chair,Home,4,120.02
17924,7890,T-shirt,Clothing,3,71.0
17925,413,Puzzle,Toys,3,181.69
17926,7257,Sneakers,Clothing,4,44.07
17927,5869,Jacket,Clothing,2,153.11
17928,9976,Chair,Home,2,131.91
17929,5378,T-shirt,Clothing,4,74.34
17930,9920,Puzzle,Toys,3,90.57
17931,5728,Doll,Toys,4,61.73
17932,1428,Puzzle,Toys,4,19.96
17933,3511,Lipstick,Beauty,1,26.0
17934,1638,Monitor,Electronics,3,136.61
17935,4577,Mouse,Electronics,3,116.08
17936,8372,Sneakers,Clothing,3,54.03
17937,3397,Chair,Home,4,75.38
17938,4678,Headphones,Electronics,2,54.02
17939,5526,Facewash,Beauty,4,186.66
17940,7123,Curtains,Home,3,85.89
17941,1643,Lipstick,Beauty,1,46.71
17942,1295,Comics,Books,3,167.07
17943,9775,Fiction,Books,3,93.81
17944,3537,Keyboard,Electronics,3,24.12
17945,7788,Doll,Toys,4,139.91
17946,8556,Facewash,Beauty,2,136.76
17947,2117,Biography,Books,1,197.41
17948,2562,Chair,Home,1,25.21
17949,6040,Shampoo,Beauty,2,106.3
17950,7401,Headphones,Electronics,2,80.06
17951,7869,Puzzle,Toys,2,42.02
17952,6266,Lipstick,Beauty,1,72.24
17953,2543,T-shirt,Clothing,1,96.53
17954,6721,Jeans,Clothing,3,84.24
17955,4021,Mouse,Electronics,4,102.16
17956,884,Fiction,Books,4,187.9
17957,1173,Puzzle,Toys,4,122.03
17958,9977,Lamp,Home,1,97.0
17959,7039,Puzzle,Toys,2,39.87
17960,5596,Chair,Home,1,185.23
17961,4675,Mouse,Electronics,1,15.76
17962,7739,Fiction,Books,1,197.85
17963,8305,Shampoo,Beauty,1,31.07
17964,6689,Table,Home,4,55.22
17965,6543,Chair,Home,3,179.16
17966,8984,Monitor,Electronics,2,137.94
17967,1316,Lamp,Home,1,89.73
17968,3234,Curtains,Home,2,151.12
17969,51,Shampoo,Beauty,2,38.55
17970,144,Facewash,Beauty,1,22.13
17971,3688,Sneakers,Clothing,3,32.79
17972,5802,Comics,Books,3,65.13
17973,5253,Car,Toys,4,46.17
17974,5619,Jeans,Clothing,4,125.46
17975,4486,Jeans,Clothing,3,24.47
17976,7338,Comics,Books,1,93.17
17977,8152,Headphones,Electronics,4,179.16
17978,8117,Sneakers,Clothing,1,36.28
17979,3731,Facewash,Beauty,1,14.83
17980,8941,Jacket,Clothing,1,124.68
17981,9067,Table,Home,1,18.05
17982,2945,Fiction,Books,2,32.22
17983,4804,Biography,Books,2,130.01
17984,1209,Sneakers,Clothing,1,182.27
17985,3734,Mouse,Electronics,3,60.04
17986,214,Biography,Books,2,197.62
17987,6567,Jeans,Clothing,1,72.91
17988,1819,Biography,Books,1,155.12
17989,3495,Doll,Toys,4,23.07
17990,486,Fiction,Books,4,150.41
17991,7545,Puzzle,Toys,4,97.11
17992,3016,Keyboard,Electronics,2,53.59
17993,3480,Lipstick,Beauty,2,31.14
17994,6930,Chair,Home,4,50.37
17995,6415,Comics,Books,4,103.85
17996,5217,Jacket,Clothing,1,44.44
17997,4938,Chair,Home,3,124.3
17998,3119,Sneakers,Clothing,4,70.05
17999,664,Shampoo,Beauty,1,71.55
18000,1024,Doll,Toys,2,54.27
18001,6317,Sneakers,Clothing,4,79.22
18002,4443,Lipstick,Beauty,2,174.88
18003,237,Headphones,Electronics,1,159.86
18004,6687,Lego,Toys,4,43.63
18005,3344,Biography,Books,2,142.69
18006,6551,Headphones,Electronics,1,141.63
18007,2126,Comics,Books,4,158.68
18008,7959,Facewash,Beauty,3,107.84
18009,3218,Lamp,Home,3,58.32
18010,1956,T-shirt,Clothing,4,191.46
18011,6156,Lamp,Home,4,130.96
18012,7928,Chair,Home,1,129.87
18013,229,Mouse,Electronics,2,66.38
18014,4939,Mouse,Electronics,2,124.35
18015,5061,Keyboard,Electronics,4,43.71
18016,6816,Jacket,Clothing,3,182.11
18017,2887,Jacket,Clothing,2,150.3
18018,6875,Non-fiction,Books,4,115.78
18019,7606,Lipstick,Beauty,2,27.85
18020,2820,Jacket,Clothing,1,173.02
18021,2990,Lipstick,Beauty,4,17.42
18022,9279,Table,Home,3,198.3
18023,7139,T-shirt,Clothing,3,103.81
18024,1994,Puzzle,Toys,1,5.23
18025,3046,Doll,Toys,1,102.84
18026,6194,Fiction,Books,3,54.55
18027,3306,Chair,Home,3,138.69
18028,1993,Fiction,Books,1,161.95
18029,3600,Mouse,Electronics,3,120.03
18030,3588,Sneakers,Clothing,3,58.68
18031,1306,Puzzle,Toys,2,88.07
18032,6364,Biography,Books,3,79.73
18033,5468,Lego,Toys,1,36.53
18034,4460,Puzzle,Toys,2,48.93
18035,5088,Curtains,Home,2,95.79
18036,920,Lego,Toys,3,56.11
18037,8234,Sneakers,Clothing,2,110.76
18038,1283,Puzzle,Toys,4,42.16
18039,6110,Keyboard,Electronics,1,135.14
18040,2121,Car,Toys,1,119.85
18041,4497,Facewash,Beauty,3,40.4
18042,3151,Lamp,Home,3,168.05
18043,5307,Jeans,Clothing,1,84.67
18044,1834,Chair,Home,1,180.24
18045,7724,Chair,Home,3,197.57
18046,5879,Perfume,Beauty,1,49.28
18047,5010,Table,Home,3,101.22
18048,3863,Comics,Books,2,134.62
18049,129,Doll,Toys,4,129.53
18050,1346,Curtains,Home,4,171.77
18051,7370,Fiction,Books,4,84.21
18052,7133,Doll,Toys,2,21.04
18053,4643,Fiction,Books,3,44.69
18054,3224,Lipstick,Beauty,3,165.56
18055,3477,Facewash,Beauty,3,191.78
18056,5098,T-shirt,Clothing,1,150.36
18057,9628,Comics,Books,4,77.33
18058,8448,Keyboard,Electronics,3,96.49
18059,5723,Car,Toys,3,87.32
18060,9946,Headphones,Electronics,2,110.29
18061,4747,Jacket,Clothing,3,187.69
18062,3412,Facewash,Beauty,4,35.06
18063,76,Monitor,Electronics,3,15.6
18064,3612,T-shirt,Clothing,2,149.31
18065,8002,Biography,Books,4,22.31
18066,8697,Jeans,Clothing,1,168.77
18067,3393,T-shirt,Clothing,3,56.81
18068,5112,Perfume,Beauty,3,158.64
18069,6120,Fiction,Books,3,197.55
18070,2395,Puzzle,Toys,3,172.65
18071,1417,Puzzle,Toys,2,118.53
18072,7844,Non-fiction,Books,2,149.75
18073,8432,Lego,Toys,4,196.22
18074,6054,Puzzle,Toys,2,9.0
18075,1778,Non-fiction,Books,3,55.08
18076,6315,Mouse,Electronics,4,112.43
18077,5765,Curtains,Home,1,165.28
18078,4159,Keyboard,Electronics,4,123.55
18079,4147,Keyboard,Electronics,3,42.47
18080,2632,Doll,Toys,3,158.64
18081,5441,Headphones,Electronics,1,22.05
18082,3390,Perfume,Beauty,3,161.21
18083,9407,Perfume,Beauty,4,83.03
18084,670,Table,Home,2,65.19
18085,3562,Lego,Toys,2,167.54
18086,6234,Lipstick,Beauty,4,189.56
18087,5542,Puzzle,Toys,4,37.19
18088,7659,Lipstick,Beauty,4,152.22
18089,8808,Fiction,Books,1,165.32
18090,4659,Lamp,Home,2,197.87
18091,7422,Car,Toys,1,36.39
18092,9323,Monitor,Electronics,1,22.34
18093,7462,Chair,Home,3,53.98
18094,5631,Biography,Books,2,60.69
18095,5356,Facewash,Beauty,1,56.65
18096,9714,Mouse,Electronics,4,124.18
18097,8013,Puzzle,Toys,4,104.12
18098,4452,Non-fiction,Books,4,164.22
18099,2665,Car,Toys,3,99.15
18100,4863,Table,Home,1,170.79
18101,8496,Jacket,Clothing,2,29.39
18102,1516,Jeans,Clothing,2,23.93
18103,584,Facewash,Beauty,3,32.27
18104,8559,Facewash,Beauty,4,116.73
18105,8651,Table,Home,4,18.08
18106,120,Chair,Home,1,95.91
18107,3285,Car,Toys,2,150.08
18108,7909,Lego,Toys,2,184.99
18109,3255,Car,Toys,4,11.01
18110,4460,Sneakers,Clothing,4,19.1
18111,5566,T-shirt,Clothing,2,31.8
18112,1969,Perfume,Beauty,2,41.04
18113,2532,T-shirt,Clothing,2,26.38
18114,9044,Non-fiction,Books,1,31.7
18115,6390,Lamp,Home,1,192.53
18116,1930,Jeans,Clothing,4,125.61
18117,1944,Puzzle,Toys,3,7.84
18118,8956,Comics,Books,4,157.69
18119,3297,Chair,Home,2,56.45
18120,5277,Lipstick,Beauty,3,150.9
18121,5726,Fiction,Books,1,72.11
18122,902,Shampoo,Beauty,4,192.67
18123,9711,Non-fiction,Books,1,76.44
18124,5966,Mouse,Electronics,3,198.93
18125,3257,Curtains,Home,1,152.56
18126,5507,Sneakers,Clothing,2,57.37
18127,8934,Lamp,Home,2,166.13
18128,3554,Perfume,Beauty,1,143.38
18129,7433,Monitor,Electronics,4,186.78
18130,1694,Lipstick,Beauty,2,29.46
18131,6496,Puzzle,Toys,3,101.05
18132,2130,Lamp,Home,4,59.65
18133,4012,Jacket,Clothing,1,20.22
18134,3253,T-shirt,Clothing,3,101.52
18135,1366,Curtains,Home,1,161.64
18136,8388,Chair,Home,4,124.44
18137,6204,Shampoo,Beauty,2,152.94
18138,151,Curtains,Home,2,88.4
18139,5181,Puzzle,Toys,2,64.74
18140,4524,Keyboard,Electronics,2,13.54
18141,7095,Monitor,Electronics,3,102.33
18142,331,Jacket,Clothing,3,89.34
18143,3325,Keyboard,Electronics,4,191.14
18144,9082,Comics,Books,4,199.5
18145,955,Lipstick,Beauty,4,154.14
18146,7401,Curtains,Home,1,26.42
18147,4450,Lamp,Home,2,24.1
18148,6361,Headphones,Electronics,2,156.73
18149,2045,Facewash,Beauty,4,79.18
18150,5646,Table,Home,4,147.0
18151,6555,Jeans,Clothing,3,78.85
18152,3600,Curtains,Home,2,46.09
18153,6875,Comics,Books,2,20.74
18154,7042,Car,Toys,2,10.77
18155,5011,Jacket,Clothing,3,113.31
18156,3991,Fiction,Books,4,129.24
18157,7849,Biography,Books,3,121.17
18158,5646,Comics,Books,4,180.39
18159,1576,Comics,Books,4,111.09
18160,5020,Jeans,Clothing,4,139.68
18161,6724,Lipstick,Beauty,4,123.72
18162,5755,Chair,Home,2,93.49
18163,2214,Lego,Toys,3,147.39
18164,1227,Table,Home,2,115.65
18165,9856,Sneakers,Clothing,1,35.04
18166,8556,Lipstick,Beauty,2,47.43
18167,1948,Monitor,Electronics,4,84.89
18168,5545,T-shirt,Clothing,4,63.52
18169,4754,Headphones,Electronics,4,42.12
18170,3633,Biography,Books,2,144.24
18171,5589,Lamp,Home,4,154.84
18172,6659,Chair,Home,1,5.18
18173,9467,Lamp,Home,2,56.01
18174,9638,Puzzle,Toys,2,54.37
18175,4828,Facewash,Beauty,1,58.65
18176,6139,Headphones,Electronics,2,165.86
