order_id,customer_id,order_date,order_status,payment_method,total_amount
4031,383,2023-10-02,completed,net_banking,225.83
4032,68,2023-12-11,completed,credit_card,462.86
4033,878,2024-03-24,completed,wallet,124.41
4034,884,2023-07-02,completed,net_banking,345.83
4035,214,2024-01-09,completed,credit_card,86.44
4036,655,2024-02-13,completed,credit_card,366.96
4037,376,2024-09-10,completed,wallet,52.05
4038,744,2023-09-07,completed,paypal,372.39
4039,213,2024-03-16,completed,paypal,129.09
4040,79,2023-08-16,completed,credit_card,314.29
4041,726,2023-11-28,completed,paypal,82.36
4042,628,2023-12-18,completed,credit_card,417.9
4043,604,2024-02-15,completed,credit_card,150.97
4044,782,2024-09-26,completed,credit_card,178.2
4045,923,2025-01-17,cancelled,paypal,404.1
4046,381,2024-04-28,completed,net_banking,159.51
4047,680,2023-05-18,completed,paypal,240.88
4048,58,2023-11-09,completed,net_banking,172.62
4049,796,2024-03-13,completed,paypal,372.61
4050,26,2023-09-07,completed,wallet,113.82
4051,881,2023-08-26,completed,wallet,277.75
4052,447,2024-02-24,completed,paypal,377.67
4053,66,2024-10-01,completed,wallet,278.91
4054,921,2024-05-26,completed,wallet,315.29
4055,760,2025-01-27,completed,wallet,496.23
4056,254,2023-07-12,completed,wallet,350.58
4057,899,2024-04-16,completed,net_banking,337.45
4058,968,2025-01-06,completed,credit_card,194.54
4059,44,2023-06-24,completed,net_banking,453.96
4060,97,2024-01-14,completed,credit_card,268.13
4061,554,2024-10-04,cancelled,credit_card,135.17
4062,227,2024-11-10,completed,paypal,39.45
4063,774,2023-07-08,completed,paypal,108.34
4064,679,2024-09-11,completed,paypal,351.3
4065,436,2025-02-18,completed,paypal,142.93
4066,791,2024-02-29,completed,paypal,237.83
4067,601,2025-01-04,completed,net_banking,473.14
4068,379,2025-01-06,completed,net_banking,42.63
4069,178,2023-04-30,returned,wallet,333.58
4070,427,2023-08-23,completed,net_banking,334.86
4071,915,2023-12-24,completed,net_banking,457.31
4072,709,2023-07-29,returned,paypal,186.51
4073,307,2024-07-10,completed,wallet,62.87
4074,779,2024-05-18,completed,net_banking,153.32
4075,504,2024-02-13,completed,net_banking,442.87
4076,268,2024-10-05,completed,wallet,199.4
4077,586,2024-04-08,completed,credit_card,490.1
4078,8,2023-04-30,completed,paypal,259.18
4079,920,2024-05-02,completed,net_banking,357.75
4080,508,2024-09-09,completed,net_banking,452.9
4081,476,2024-09-22,completed,wallet,247.48
4082,297,2024-02-27,completed,net_banking,302.58
4083,164,2024-03-14,completed,paypal,53.13
4084,485,2024-12-10,cancelled,net_banking,107.45
4085,597,2023-06-02,completed,credit_card,483.73
4086,72,2023-12-12,cancelled,paypal,284.74
4087,567,2024-03-16,completed,credit_card,359.11
4088,905,2023-11-07,completed,wallet,29.48
4089,559,2024-11-17,completed,paypal,461.91
4090,911,2024-08-25,completed,net_banking,159.41
4091,944,2023-07-20,cancelled,paypal,250.07
4092,238,2024-08-01,completed,paypal,374.75
4093,104,2025-01-06,completed,paypal,19.0
4094,210,2025-01-03,completed,credit_card,345.31
4095,554,2025-03-26,completed,wallet,184.14
4096,828,2024-04-04,completed,paypal,158.14
4097,468,2024-05-14,completed,net_banking,498.04
4098,454,2024-02-04,completed,paypal,489.51
4099,268,2024-12-17,completed,paypal,145.18
4100,386,2024-04-22,completed,wallet,40.38
4101,775,2024-10-25,completed,net_banking,136.26
4102,848,2024-01-06,completed,net_banking,199.71
4103,387,2025-02-04,completed,credit_card,499.98
4104,877,2024-06-09,completed,net_banking,495.28
4105,259,2024-01-29,completed,net_banking,472.63
4106,283,2023-07-16,completed,net_banking,475.07
4107,626,2024-12-21,completed,paypal,120.54
4108,875,2023-09-06,completed,credit_card,177.48
4109,40,2024-03-15,completed,net_banking,202.49
4110,486,2024-06-06,completed,net_banking,77.26
4111,929,2024-12-01,completed,net_banking,367.65
4112,220,2024-02-12,completed,paypal,265.15
4113,129,2025-02-24,completed,paypal,342.22
4114,520,2024-09-26,completed,credit_card,437.62
4115,613,2023-06-22,completed,wallet,346.4
4116,928,2023-08-15,completed,credit_card,214.49
4117,892,2023-04-26,completed,paypal,290.72
4118,688,2024-01-07,completed,net_banking,218.97
4119,619,2025-04-15,completed,net_banking,163.07
4120,613,2024-10-21,completed,credit_card,306.63
4121,260,2024-07-22,completed,net_banking,230.09
4122,990,2023-11-07,completed,paypal,74.57
4123,966,2023-09-21,completed,credit_card,329.71
4124,366,2024-05-24,completed,wallet,294.71
4125,758,2025-01-11,completed,paypal,345.18
4126,787,2024-08-10,completed,paypal,109.13
4127,544,2024-11-06,completed,net_banking,77.67
4128,649,2025-02-26,completed,paypal,347.38
4129,524,2024-04-08,completed,paypal,450.34
4130,907,2024-03-23,completed,wallet,455.69
4131,814,2023-05-28,completed,net_banking,220.73
4132,887,2024-04-15,completed,paypal,455.41
4133,16,2023-11-25,completed,net_banking,387.32
4134,129,2023-05-21,completed,paypal,331.55
4135,575,2023-07-24,completed,wallet,286.77
4136,109,2025-02-23,cancelled,net_banking,87.44
4137,887,2024-05-05,completed,net_banking,43.23
4138,533,2024-04-12,completed,wallet,271.15
4139,670,2024-01-31,completed,credit_card,362.53
4140,269,2023-05-29,completed,paypal,100.23
4141,162,2025-03-11,returned,paypal,421.37
4142,260,2024-07-29,completed,credit_card,81.31
4143,924,2024-10-05,completed,net_banking,24.45
4144,102,2024-02-01,completed,net_banking,166.16
4145,506,2023-11-02,completed,wallet,486.72
4146,735,2024-03-16,completed,wallet,480.99
4147,571,2024-01-08,completed,wallet,158.64
4148,247,2024-09-26,completed,credit_card,375.35
4149,640,2023-12-07,completed,credit_card,412.63
4150,795,2024-12-06,completed,net_banking,322.06
4151,837,2025-01-16,returned,wallet,371.79
4152,537,2023-05-09,completed,net_banking,84.46
4153,131,2024-06-15,completed,credit_card,102.09
4154,353,2023-11-14,completed,paypal,74.46
4155,196,2023-09-06,completed,net_banking,22.84
4156,793,2023-12-04,completed,credit_card,493.12
4157,916,2024-01-23,completed,wallet,312.3
4158,930,2024-03-09,completed,paypal,306.75
4159,666,2023-05-04,returned,paypal,310.06
4160,382,2024-04-02,completed,paypal,302.22
4161,645,2023-12-29,completed,wallet,123.15
4162,227,2023-12-08,returned,paypal,22.78
4163,701,2024-08-26,cancelled,credit_card,48.94
4164,476,2023-05-18,completed,net_banking,392.11
4165,477,2024-07-26,completed,paypal,75.7
4166,265,2023-07-16,completed,paypal,424.61
4167,372,2024-01-23,cancelled,credit_card,239.69
4168,486,2024-11-09,completed,wallet,328.29
4169,434,2023-05-19,completed,paypal,100.15
4170,646,2024-06-06,completed,credit_card,199.86
4171,211,2024-11-14,completed,credit_card,242.18
4172,572,2024-02-22,completed,wallet,90.26
4173,940,2023-10-31,completed,wallet,120.87
4174,377,2023-09-04,returned,net_banking,210.21
4175,395,2023-06-25,completed,paypal,484.72
4176,450,2024-06-09,completed,net_banking,463.46
4177,943,2023-07-03,completed,credit_card,475.6
4178,364,2023-07-27,completed,paypal,119.05
4179,876,2024-11-05,completed,credit_card,338.96
4180,457,2023-08-11,completed,credit_card,109.39
4181,725,2024-08-24,completed,credit_card,110.24
4182,728,2024-05-08,completed,wallet,96.77
4183,226,2024-03-20,completed,wallet,477.8
4184,982,2025-03-14,completed,paypal,225.25
4185,131,2023-11-20,completed,credit_card,312.36
4186,588,2024-01-14,completed,credit_card,347.05
4187,476,2024-04-10,completed,paypal,434.72
4188,798,2024-10-07,completed,net_banking,444.92
4189,986,2024-08-12,completed,credit_card,219.5
4190,277,2023-10-27,completed,wallet,390.35
4191,156,2025-04-03,cancelled,net_banking,307.89
4192,760,2025-01-21,completed,net_banking,413.92
4193,218,2025-03-22,completed,net_banking,362.9
4194,190,2025-01-28,completed,net_banking,203.13
4195,417,2025-04-14,completed,net_banking,470.18
4196,981,2024-11-10,completed,net_banking,290.25
4197,675,2025-01-17,cancelled,paypal,272.72
4198,692,2024-05-31,completed,paypal,324.28
4199,546,2024-07-06,completed,net_banking,355.02
4200,41,2024-04-11,completed,wallet,28.87
4201,307,2023-05-22,cancelled,paypal,63.56
4202,943,2023-06-19,completed,paypal,233.88
4203,338,2023-12-30,completed,net_banking,440.11
4204,314,2024-02-04,completed,wallet,440.11
4205,75,2023-05-20,completed,net_banking,130.4
4206,953,2023-08-12,returned,wallet,273.56
4207,279,2024-08-06,completed,wallet,492.08
4208,176,2024-11-03,completed,credit_card,29.23
4209,896,2024-08-28,returned,paypal,199.82
4210,662,2025-01-11,completed,net_banking,384.93
4211,273,2025-03-06,completed,paypal,481.67
4212,837,2023-07-08,cancelled,paypal,103.03
4213,620,2024-02-11,completed,wallet,225.38
4214,651,2024-05-23,completed,paypal,443.35
4215,862,2024-11-04,cancelled,credit_card,389.1
4216,783,2023-06-21,completed,net_banking,150.1
4217,859,2024-01-08,completed,paypal,91.58
4218,931,2025-04-10,completed,net_banking,154.27
4219,289,2024-08-27,completed,paypal,460.33
4220,724,2024-11-22,completed,net_banking,348.08
4221,893,2023-12-11,completed,net_banking,452.8
4222,272,2024-03-14,completed,net_banking,237.15
4223,930,2024-02-26,completed,paypal,326.59
4224,66,2023-05-08,completed,credit_card,54.32
4225,483,2023-09-10,cancelled,net_banking,255.32
4226,936,2024-11-21,completed,wallet,98.09
4227,248,2023-11-06,completed,wallet,296.87
4228,156,2024-11-01,completed,wallet,448.22
4229,47,2024-09-09,completed,credit_card,277.74
4230,935,2024-11-17,cancelled,net_banking,202.6
4231,454,2025-03-06,completed,credit_card,168.5
4232,201,2023-06-21,completed,net_banking,22.21
4233,660,2025-01-30,completed,credit_card,232.3
4234,124,2025-03-29,completed,net_banking,449.34
4235,1,2024-03-22,completed,wallet,448.94
4236,968,2023-07-20,completed,net_banking,442.45
4237,759,2024-12-27,completed,credit_card,54.19
4238,855,2023-09-16,completed,net_banking,168.8
4239,640,2024-07-07,completed,paypal,327.8
4240,191,2023-11-09,completed,net_banking,358.62
4241,579,2023-12-12,completed,wallet,90.36
4242,516,2024-08-11,completed,net_banking,369.3
4243,442,2024-05-24,completed,paypal,54.68
4244,921,2024-06-12,completed,paypal,356.05
4245,815,2025-02-12,completed,paypal,320.7
4246,806,2024-12-27,completed,credit_card,51.8
4247,143,2023-10-27,completed,paypal,356.57
4248,191,2024-10-11,completed,credit_card,366.17
4249,533,2024-12-31,completed,paypal,487.84
4250,227,2023-05-28,completed,credit_card,309.92
4251,313,2024-02-05,completed,paypal,88.35
4252,629,2024-07-09,completed,paypal,279.67
4253,949,2024-04-22,completed,net_banking,31.51
4254,302,2023-10-05,completed,paypal,93.73
4255,654,2024-12-01,cancelled,net_banking,174.24
4256,996,2025-04-16,completed,paypal,436.94
4257,460,2024-03-25,completed,paypal,432.71
4258,401,2023-11-20,completed,net_banking,89.44
4259,551,2024-11-21,completed,net_banking,80.86
4260,393,2024-10-07,completed,credit_card,386.89
4261,867,2024-12-15,cancelled,wallet,35.14
4262,764,2023-09-12,completed,net_banking,160.95
4263,845,2023-11-22,completed,credit_card,367.78
4264,207,2024-05-14,completed,paypal,480.87
4265,210,2024-09-23,returned,net_banking,151.5
4266,115,2023-05-26,completed,net_banking,98.54
4267,737,2024-08-02,completed,paypal,450.29
4268,646,2024-02-24,completed,paypal,480.61
4269,251,2025-03-27,cancelled,paypal,11.73
4270,219,2023-09-08,completed,paypal,385.04
4271,407,2024-09-28,completed,wallet,15.98
4272,443,2023-11-28,completed,net_banking,253.84
4273,603,2023-11-18,completed,paypal,254.33
4274,354,2023-04-24,completed,paypal,405.65
4275,888,2024-03-02,completed,wallet,307.91
4276,558,2023-09-28,completed,net_banking,251.8
4277,550,2023-05-05,completed,credit_card,116.27
4278,142,2024-12-18,completed,net_banking,333.14
4279,612,2024-03-07,completed,credit_card,232.33
4280,501,2024-09-12,completed,wallet,226.52
4281,840,2023-07-30,completed,paypal,304.6
4282,702,2023-11-20,completed,wallet,13.22
4283,547,2023-11-14,completed,net_banking,442.26
4284,659,2024-04-14,completed,paypal,146.28
4285,542,2024-07-29,completed,net_banking,318.03
4286,846,2024-12-24,completed,credit_card,411.86
4287,507,2024-08-26,completed,net_banking,111.74
4288,596,2023-12-24,completed,wallet,100.57
4289,881,2023-07-05,completed,wallet,36.98
4290,281,2023-10-09,completed,wallet,181.02
4291,424,2023-10-12,completed,paypal,81.23
4292,856,2023-05-05,completed,net_banking,25.89
4293,270,2024-10-22,completed,paypal,293.27
4294,154,2023-12-29,completed,net_banking,305.61
4295,614,2023-10-09,completed,credit_card,172.24
4296,727,2023-06-09,completed,net_banking,52.97
4297,662,2024-08-07,completed,net_banking,63.35
4298,944,2023-11-30,cancelled,net_banking,496.93
4299,83,2024-11-06,completed,net_banking,89.05
4300,622,2024-10-25,completed,credit_card,149.35
4301,947,2024-08-06,completed,paypal,333.85
4302,899,2025-01-22,completed,wallet,352.92
4303,426,2024-04-12,completed,net_banking,290.42
4304,275,2024-07-20,completed,wallet,285.47
4305,713,2024-03-12,completed,wallet,483.48
4306,284,2024-08-26,completed,wallet,377.17
4307,980,2024-07-26,returned,wallet,186.49
4308,173,2024-01-01,completed,net_banking,27.56
4309,327,2024-06-14,returned,wallet,386.57
4310,718,2024-02-17,completed,net_banking,168.18
4311,63,2024-04-24,completed,credit_card,449.79
4312,73,2025-04-12,completed,paypal,411.93
4313,763,2024-06-27,completed,paypal,381.64
4314,636,2023-04-30,cancelled,net_banking,423.22
4315,375,2024-01-12,completed,net_banking,41.81
4316,633,2024-01-10,completed,paypal,240.7
4317,508,2023-12-25,returned,wallet,69.79
4318,787,2024-01-15,completed,net_banking,431.11
4319,943,2025-01-18,completed,wallet,171.31
4320,398,2024-03-31,completed,net_banking,212.74
4321,120,2023-08-16,completed,net_banking,112.82
4322,934,2024-04-13,completed,credit_card,112.43
4323,437,2025-02-12,completed,credit_card,38.51
4324,829,2024-11-17,completed,paypal,289.97
4325,676,2024-05-12,completed,credit_card,489.88
4326,936,2023-10-01,completed,credit_card,269.18
4327,465,2024-06-07,returned,paypal,52.96
4328,286,2024-10-13,completed,wallet,364.8
4329,265,2023-08-31,completed,credit_card,306.34
4330,320,2024-09-24,completed,wallet,396.21
4331,673,2024-02-17,completed,paypal,356.33
4332,376,2023-11-05,completed,net_banking,219.26
4333,820,2024-02-27,completed,wallet,425.42
4334,89,2023-05-16,cancelled,paypal,137.23
4335,654,2024-09-15,completed,wallet,291.82
4336,203,2025-02-10,completed,paypal,315.39
4337,821,2024-07-07,completed,paypal,464.28
4338,739,2023-06-21,completed,net_banking,311.0
4339,955,2024-08-23,completed,wallet,253.23
4340,334,2024-05-02,completed,net_banking,367.3
4341,222,2024-06-29,completed,net_banking,253.89
4342,41,2024-01-14,returned,wallet,405.91
4343,708,2023-06-24,completed,wallet,443.0
4344,68,2023-09-29,completed,paypal,124.03
4345,988,2024-11-21,completed,wallet,152.34
4346,776,2024-06-05,completed,paypal,104.84
4347,514,2024-02-01,completed,paypal,67.92
4348,873,2023-12-13,completed,paypal,237.79
4349,637,2023-12-03,completed,paypal,400.4
4350,622,2024-11-24,completed,paypal,371.36
4351,598,2023-12-21,completed,paypal,111.59
4352,937,2024-04-05,completed,wallet,311.5
4353,632,2024-09-25,completed,wallet,213.17
4354,127,2024-04-18,completed,credit_card,32.29
4355,255,2023-05-13,completed,wallet,181.33
4356,695,2023-08-20,completed,net_banking,404.96
4357,16,2024-08-18,completed,credit_card,114.05
4358,477,2024-07-18,completed,wallet,323.9
4359,62,2023-08-28,completed,net_banking,348.11
4360,881,2024-08-17,completed,wallet,134.66
4361,432,2024-01-19,completed,paypal,43.24
4362,670,2024-07-02,completed,credit_card,157.14
4363,268,2024-03-21,completed,paypal,279.5
4364,35,2024-03-08,completed,credit_card,385.85
4365,779,2024-12-05,completed,credit_card,65.78
4366,576,2023-05-09,completed,paypal,173.31
4367,494,2024-11-24,completed,credit_card,204.06
4368,562,2023-11-27,completed,credit_card,288.77
4369,469,2024-06-26,completed,wallet,480.46
4370,767,2024-11-18,completed,net_banking,417.7
4371,661,2024-05-06,completed,paypal,105.07
4372,325,2023-10-20,completed,wallet,418.57
4373,304,2024-02-06,completed,wallet,461.92
4374,276,2025-04-05,completed,paypal,244.76
4375,869,2024-06-11,completed,credit_card,242.51
4376,963,2023-08-01,completed,paypal,27.42
4377,684,2024-02-08,completed,net_banking,76.52
4378,929,2024-08-04,completed,net_banking,86.14
4379,201,2025-02-08,completed,paypal,235.7
4380,445,2023-07-25,completed,wallet,433.96
4381,905,2023-07-05,completed,paypal,449.01
4382,324,2024-02-22,completed,net_banking,236.61
4383,35,2023-10-07,completed,paypal,408.94
4384,977,2023-10-02,completed,credit_card,464.62
4385,482,2023-07-15,returned,paypal,37.45
4386,728,2024-07-07,returned,wallet,265.33
4387,480,2023-12-01,completed,credit_card,286.82
4388,65,2023-09-06,returned,net_banking,342.32
4389,8,2025-02-20,completed,paypal,282.04
4390,301,2023-08-22,completed,wallet,19.17
4391,343,2024-12-06,completed,wallet,292.92
4392,431,2024-12-14,completed,net_banking,172.54
4393,424,2024-11-11,completed,paypal,458.93
4394,332,2024-02-26,returned,wallet,399.93
4395,438,2024-06-21,completed,credit_card,42.44
4396,588,2024-03-03,completed,paypal,83.16
4397,174,2024-01-19,completed,net_banking,421.96
4398,559,2024-11-24,completed,credit_card,176.18
4399,527,2023-10-07,completed,paypal,193.87
4400,873,2024-03-10,completed,wallet,271.79
4401,659,2025-03-20,completed,net_banking,91.33
4402,26,2024-07-29,completed,net_banking,306.79
4403,820,2023-11-23,completed,paypal,101.82
4404,605,2023-12-25,completed,net_banking,67.25
4405,406,2024-12-09,returned,credit_card,393.35
4406,232,2024-01-28,completed,paypal,161.06
4407,533,2024-08-22,completed,credit_card,430.33
4408,819,2023-07-12,completed,net_banking,357.82
4409,550,2024-09-17,completed,net_banking,143.03
4410,788,2025-03-08,returned,net_banking,52.53
4411,505,2024-10-05,completed,credit_card,439.75
4412,669,2024-08-24,completed,net_banking,192.08
4413,179,2024-12-02,completed,paypal,416.43
4414,132,2024-08-27,returned,wallet,158.29
4415,823,2023-12-23,completed,paypal,267.3
4416,455,2024-05-15,completed,wallet,95.76
4417,348,2024-06-10,completed,net_banking,193.37
4418,540,2024-06-07,completed,paypal,28.32
4419,772,2024-02-19,completed,credit_card,109.03
4420,406,2023-10-12,completed,wallet,55.38
4421,76,2025-02-16,completed,credit_card,257.94
4422,941,2024-02-28,completed,wallet,401.52
4423,579,2024-05-09,completed,net_banking,453.43
4424,854,2024-11-28,completed,paypal,85.5
4425,492,2024-04-15,completed,wallet,176.66
4426,194,2023-11-29,completed,paypal,246.9
4427,984,2025-01-21,completed,wallet,438.2
4428,162,2025-04-08,completed,wallet,162.08
4429,347,2024-04-04,completed,net_banking,170.4
4430,951,2023-08-20,completed,wallet,387.05
4431,361,2025-04-07,completed,credit_card,58.14
4432,769,2025-02-27,completed,wallet,491.31
4433,584,2023-09-05,completed,wallet,262.91
4434,87,2024-02-25,completed,wallet,496.43
4435,934,2023-12-01,completed,net_banking,110.54
4436,262,2023-04-23,completed,paypal,27.91
4437,214,2024-06-07,cancelled,paypal,199.92
4438,665,2025-01-24,completed,net_banking,433.76
4439,722,2024-01-05,completed,credit_card,66.76
4440,913,2024-12-03,completed,credit_card,162.38
4441,573,2024-04-15,completed,net_banking,31.57
4442,780,2024-09-11,completed,paypal,425.58
4443,262,2023-09-01,cancelled,credit_card,437.22
4444,730,2024-10-02,completed,net_banking,173.31
4445,283,2025-03-25,completed,paypal,445.7
4446,648,2023-07-06,completed,credit_card,60.52
4447,467,2024-02-12,completed,credit_card,385.43
4448,380,2024-07-14,completed,net_banking,375.32
4449,362,2024-09-09,completed,paypal,21.02
4450,449,2024-03-10,completed,credit_card,381.66
4451,441,2024-03-10,completed,net_banking,323.04
4452,93,2024-03-04,completed,credit_card,112.82
4453,621,2023-09-14,completed,paypal,108.27
4454,753,2024-08-27,cancelled,wallet,150.42
4455,867,2023-05-13,completed,credit_card,270.82
4456,424,2024-08-13,completed,paypal,388.67
4457,142,2023-10-12,completed,credit_card,338.85
4458,291,2023-08-06,completed,wallet,143.6
4459,432,2024-08-06,completed,wallet,87.17
4460,749,2024-08-14,completed,credit_card,66.09
4461,852,2024-05-15,completed,net_banking,479.57
4462,824,2023-06-22,completed,credit_card,284.22
4463,689,2024-07-29,returned,paypal,60.16
4464,653,2024-07-07,completed,net_banking,275.84
4465,701,2024-11-09,completed,paypal,279.19
4466,998,2024-03-03,completed,paypal,142.82
4467,49,2023-05-08,completed,net_banking,472.21
4468,302,2023-12-29,completed,wallet,403.96
4469,881,2024-08-06,completed,paypal,291.3
4470,190,2023-11-01,completed,credit_card,93.92
4471,136,2023-08-28,completed,wallet,162.58
4472,555,2024-07-06,completed,wallet,447.2
4473,404,2024-08-18,completed,net_banking,274.88
4474,892,2024-04-21,completed,credit_card,34.86
4475,865,2024-10-03,completed,credit_card,24.21
4476,602,2023-06-30,completed,wallet,452.61
4477,807,2024-02-02,completed,paypal,34.72
4478,341,2023-05-08,completed,paypal,197.96
4479,757,2024-11-18,cancelled,credit_card,52.2
4480,945,2024-07-31,completed,wallet,202.04
4481,704,2025-03-07,completed,wallet,355.29
4482,318,2024-12-24,completed,wallet,446.73
4483,618,2024-09-10,cancelled,net_banking,318.44
4484,363,2024-02-17,completed,credit_card,348.16
4485,822,2024-06-22,completed,credit_card,228.46
4486,382,2024-05-22,completed,paypal,184.26
4487,233,2025-02-19,completed,paypal,172.84
4488,777,2023-09-17,completed,credit_card,107.09
4489,344,2025-02-09,completed,credit_card,381.62
4490,549,2025-03-30,completed,paypal,406.56
4491,817,2023-08-24,completed,credit_card,48.49
4492,553,2024-04-10,completed,paypal,462.16
4493,529,2024-02-01,cancelled,credit_card,384.57
4494,856,2024-11-02,completed,net_banking,288.22
4495,789,2025-02-28,completed,net_banking,55.53
4496,819,2023-10-23,completed,wallet,403.15
4497,571,2023-09-04,returned,credit_card,352.31
4498,935,2024-04-21,cancelled,paypal,57.66
4499,183,2025-04-17,completed,credit_card,162.09
4500,41,2024-10-25,completed,credit_card,325.77
4501,551,2025-04-05,completed,wallet,385.58
4502,397,2023-09-23,cancelled,paypal,240.57
4503,704,2023-12-27,completed,credit_card,474.25
4504,779,2023-08-02,completed,paypal,80.42
4505,494,2023-12-04,completed,credit_card,448.89
4506,659,2023-06-10,cancelled,wallet,136.45
4507,907,2025-03-15,completed,paypal,188.09
4508,333,2023-05-14,completed,credit_card,99.84
4509,127,2023-09-28,completed,net_banking,459.46
4510,558,2024-07-12,completed,paypal,171.86
4511,557,2024-04-13,completed,wallet,431.79
4512,1,2024-04-11,returned,net_banking,169.13
4513,168,2023-10-28,returned,paypal,248.88
4514,620,2024-10-03,completed,paypal,42.03
4515,19,2024-08-01,completed,paypal,65.31
4516,332,2024-03-30,completed,paypal,244.54
4517,584,2023-10-25,cancelled,credit_card,424.43
4518,456,2024-12-29,completed,credit_card,148.31
4519,957,2023-09-05,completed,paypal,180.82
4520,109,2024-04-13,cancelled,wallet,291.59
4521,268,2024-05-13,completed,credit_card,258.9
4522,445,2024-08-31,completed,paypal,208.79
4523,240,2023-07-16,completed,paypal,359.99
4524,929,2025-01-04,completed,wallet,62.42
4525,301,2024-08-02,completed,wallet,282.51
4526,602,2025-01-30,completed,wallet,44.75
4527,103,2024-01-03,completed,net_banking,158.04
4528,988,2025-02-26,completed,paypal,235.88
4529,250,2025-04-04,completed,wallet,299.36
4530,453,2025-03-26,completed,paypal,126.9
4531,520,2023-08-22,returned,credit_card,129.41
4532,153,2023-10-28,completed,paypal,87.92
4533,859,2024-04-14,completed,paypal,246.36
4534,174,2024-11-01,completed,net_banking,42.37
4535,343,2023-06-14,returned,credit_card,112.04
4536,670,2023-04-26,completed,credit_card,350.09
4537,431,2024-11-22,completed,net_banking,221.26
4538,727,2023-05-16,cancelled,wallet,490.3
4539,689,2024-10-01,completed,wallet,287.93
4540,687,2024-09-27,cancelled,paypal,177.68
4541,852,2024-03-01,cancelled,net_banking,350.13
4542,850,2025-02-22,cancelled,wallet,94.81
4543,658,2024-05-28,completed,credit_card,338.11
4544,962,2024-04-20,completed,net_banking,372.29
4545,324,2025-02-18,cancelled,wallet,358.84
4546,990,2024-02-14,completed,credit_card,420.01
4547,673,2023-06-14,completed,net_banking,66.02
4548,639,2024-12-19,completed,paypal,302.08
4549,420,2024-03-09,completed,paypal,169.44
4550,594,2023-11-08,completed,credit_card,57.85
4551,485,2025-03-07,completed,wallet,228.16
4552,659,2024-10-28,completed,wallet,160.94
4553,751,2024-06-11,completed,net_banking,208.84
4554,412,2023-07-23,completed,credit_card,303.15
4555,936,2024-10-27,completed,wallet,345.9
4556,84,2024-12-14,completed,paypal,302.24
4557,113,2024-08-04,completed,credit_card,411.73
4558,737,2024-09-04,completed,paypal,170.43
4559,332,2024-06-08,completed,credit_card,326.04
4560,378,2024-10-27,completed,net_banking,40.13
4561,755,2023-05-09,completed,wallet,116.63
4562,655,2024-03-26,completed,wallet,78.07
4563,41,2024-04-28,completed,wallet,294.58
4564,935,2025-01-22,completed,paypal,379.94
4565,770,2024-11-04,completed,wallet,406.82
4566,959,2023-06-06,cancelled,credit_card,380.97
4567,797,2023-12-04,completed,paypal,333.83
4568,105,2025-01-10,returned,net_banking,231.96
4569,202,2024-02-24,completed,paypal,152.84
4570,450,2025-01-23,completed,net_banking,311.63
4571,819,2025-01-18,completed,paypal,229.11
4572,843,2024-11-04,completed,wallet,110.77
4573,973,2024-12-08,completed,net_banking,439.94
4574,266,2023-05-21,completed,wallet,156.87
4575,910,2024-01-28,completed,paypal,399.23
4576,210,2024-02-25,completed,net_banking,342.98
4577,563,2024-10-28,completed,credit_card,460.07
4578,118,2025-04-10,completed,credit_card,468.97
4579,713,2024-05-22,cancelled,paypal,361.72
4580,377,2024-08-21,completed,net_banking,458.41
4581,551,2024-09-06,completed,credit_card,495.24
4582,540,2024-03-27,completed,wallet,295.54
4583,771,2024-03-18,completed,wallet,309.63
4584,84,2024-12-22,completed,paypal,260.11
4585,454,2023-07-26,completed,wallet,425.34
4586,667,2023-07-10,completed,wallet,427.73
4587,629,2023-08-12,cancelled,wallet,40.58
4588,514,2025-02-06,completed,credit_card,451.53
4589,605,2023-11-10,returned,net_banking,484.27
4590,678,2024-11-29,cancelled,paypal,10.41
4591,387,2025-01-20,cancelled,net_banking,284.41
4592,912,2024-07-14,completed,net_banking,489.56
4593,350,2024-11-26,completed,net_banking,63.75
4594,296,2024-12-25,completed,credit_card,148.28
4595,258,2023-07-16,completed,wallet,25.28
4596,81,2024-11-01,completed,paypal,221.54
4597,937,2023-08-30,completed,net_banking,299.18
4598,268,2024-01-30,completed,wallet,316.36
4599,419,2024-03-06,completed,credit_card,358.77
4600,235,2024-09-11,completed,net_banking,208.96
4601,833,2024-01-09,completed,wallet,223.24
4602,311,2023-08-09,completed,credit_card,113.5
4603,813,2025-03-30,completed,wallet,94.97
4604,975,2023-10-26,completed,paypal,78.14
4605,986,2024-12-28,completed,wallet,282.16
4606,357,2024-04-29,completed,wallet,423.23
4607,213,2023-10-01,completed,paypal,186.54
4608,574,2023-11-12,completed,paypal,214.45
4609,49,2023-07-05,completed,wallet,151.35
4610,127,2024-01-02,completed,paypal,437.64
4611,223,2024-08-31,completed,wallet,71.52
4612,921,2024-10-10,completed,net_banking,15.69
4613,279,2023-06-17,completed,wallet,327.71
4614,408,2024-04-10,completed,credit_card,80.56
4615,505,2025-03-19,completed,paypal,443.6
4616,294,2024-10-22,completed,net_banking,332.38
4617,796,2024-05-06,completed,paypal,487.74
4618,277,2024-11-25,completed,paypal,76.53
4619,438,2023-10-28,completed,paypal,77.24
4620,107,2024-11-28,completed,credit_card,404.91
4621,658,2023-11-08,completed,credit_card,431.47
